CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16824.0,15,26,460.64,0,Loyal Customers
16825.0,38,28,775.1800000000001,0,Loyal Customers
16826.0,50,22,341.7,3,One-Time Big Spenders
16828.0,92,8,128.5,3,One-Time Big Spenders
16829.0,156,11,197.22,1,Dormant Customers
16830.0,38,23,325.91,0,Loyal Customers
16832.0,183,12,199.15,1,Dormant Customers
16833.0,0,47,1106.53,0,Loyal Customers
16834.0,227,24,413.46,1,Dormant Customers
16835.0,127,10,180.85,3,One-Time Big Spenders
16836.0,39,11,251.87,0,Loyal Customers
16837.0,30,166,3167.73,0,Loyal Customers
16838.0,196,26,582.9,1,Dormant Customers
16839.0,8,298,15357.78,0,Loyal Customers
16841.0,36,117,1774.62,0,Loyal Customers
16842.0,63,64,1260.44,3,One-Time Big Spenders
16843.0,42,379,10183.82,0,Loyal Customers
16846.0,49,11,214.32,3,One-Time Big Spenders
16847.0,42,12,193.44,0,Loyal Customers
16848.0,52,14,281.42,3,One-Time Big Spenders
16849.0,186,8,124.57,1,Dormant Customers
16850.0,333,19,332.41,2,New Customers
16851.0,3,20,342.45,0,Loyal Customers
16852.0,9,9,144.91000000000003,0,Loyal Customers
16855.0,23,19,328.4,0,Loyal Customers
16856.0,14,2,35.400000000000006,0,Loyal Customers
16858.0,365,13,345.89000000000004,2,New Customers
16859.0,105,72,473.14,3,One-Time Big Spenders
16861.0,59,8,151.65,3,One-Time Big Spenders
16863.0,28,28,481.35,0,Loyal Customers
16866.0,140,11,207.73999999999998,1,Dormant Customers
16869.0,22,129,805.62,0,Loyal Customers
16871.0,21,139,2761.4900000000002,0,Loyal Customers
16872.0,76,7,680.02,3,One-Time Big Spenders
16873.0,4,289,7066.31,0,Loyal Customers
16875.0,63,123,2023.47,3,One-Time Big Spenders
16877.0,11,159,853.72,0,Loyal Customers
16878.0,24,6,0.0,0,Loyal Customers
16880.0,30,178,1519.08,0,Loyal Customers
16881.0,66,1,432.0,3,One-Time Big Spenders
16882.0,66,39,705.12,3,One-Time Big Spenders
16883.0,186,38,276.73,1,Dormant Customers
16884.0,37,26,429.84000000000003,0,Loyal Customers
16885.0,14,101,471.51,0,Loyal Customers
16887.0,34,37,194.88,0,Loyal Customers
16889.0,194,135,1578.67,1,Dormant Customers
16891.0,1,203,809.7,0,Loyal Customers
16892.0,0,101,496.84000000000003,0,Loyal Customers
16893.0,366,45,145.93,2,New Customers
16895.0,64,69,219.14,3,One-Time Big Spenders
16897.0,298,44,213.03,2,New Customers
16898.0,25,163,444.46,0,Loyal Customers
16899.0,7,125,1281.56,0,Loyal Customers
16900.0,11,82,187.6900000000001,0,Loyal Customers
16902.0,115,44,1706.88,3,One-Time Big Spenders
16903.0,28,60,373.24,0,Loyal Customers
16904.0,3,710,3754.27,0,Loyal Customers
16905.0,4,209,3085.48,0,Loyal Customers
16906.0,81,93,579.77,3,One-Time Big Spenders
16907.0,28,151,981.65,0,Loyal Customers
16909.0,63,19,364.14,3,One-Time Big Spenders
16910.0,3,547,1510.06,0,Loyal Customers
16912.0,22,105,2528.67,0,Loyal Customers
16913.0,289,8,113.44,2,New Customers
16914.0,35,38,208.46,0,Loyal Customers
16915.0,8,57,621.6800000000001,0,Loyal Customers
16916.0,23,143,576.26,0,Loyal Customers
16917.0,276,9,391.52,2,New Customers
16918.0,49,130,1043.34,3,One-Time Big Spenders
16919.0,155,327,2596.45,1,Dormant Customers
16921.0,60,60,169.79,3,One-Time Big Spenders
16923.0,11,696,6666.83,0,Loyal Customers
16924.0,20,89,739.5,0,Loyal Customers
16926.0,370,14,230.25,2,New Customers
16927.0,115,6,543.05,3,One-Time Big Spenders
16928.0,79,213,2781.5,3,One-Time Big Spenders
16929.0,3,77,1295.39,0,Loyal Customers
16930.0,25,54,380.55,0,Loyal Customers
16931.0,4,898,4604.22,0,Loyal Customers
16932.0,52,53,161.94,3,One-Time Big Spenders
16933.0,0,49,530.08,0,Loyal Customers
16934.0,54,62,950.9300000000001,3,One-Time Big Spenders
16936.0,25,57,262.68,0,Loyal Customers
16938.0,8,242,1903.13,0,Loyal Customers
16940.0,51,305,3049.88,3,One-Time Big Spenders
16942.0,12,283,1894.11,0,Loyal Customers
16943.0,211,33,816.73,1,Dormant Customers
16945.0,21,249,4345.5,0,Loyal Customers
16947.0,235,21,406.48,1,Dormant Customers
16948.0,138,19,435.02,1,Dormant Customers
16949.0,3,61,1161.27,0,Loyal Customers
16950.0,56,42,1178.56,3,One-Time Big Spenders
16951.0,122,87,1262.75,3,One-Time Big Spenders
16952.0,108,16,167.61,3,One-Time Big Spenders
16953.0,29,1,20.8,0,Loyal Customers
16954.0,0,54,2085.08,0,Loyal Customers
16955.0,184,26,493.67,1,Dormant Customers
16956.0,8,18,292.34,0,Loyal Customers
16957.0,238,16,416.64,1,Dormant Customers
16959.0,86,7,117.35000000000001,3,One-Time Big Spenders
16960.0,38,101,507.05,0,Loyal Customers
16961.0,115,14,234.17,3,One-Time Big Spenders
16963.0,186,7,110.55000000000001,1,Dormant Customers
16965.0,226,26,201.19,1,Dormant Customers
16966.0,7,31,2148.47,0,Loyal Customers
16967.0,188,21,319.02,1,Dormant Customers
16968.0,3,31,439.43,0,Loyal Customers
16969.0,38,42,650.41,0,Loyal Customers
16971.0,2,42,232.20999999999998,0,Loyal Customers
16976.0,266,2,251.51999999999998,2,New Customers
16978.0,77,39,344.33,3,One-Time Big Spenders
16979.0,3,91,1809.05,0,Loyal Customers
16980.0,254,87,1078.96,2,New Customers
16982.0,60,22,384.06,3,One-Time Big Spenders
16983.0,12,149,1920.2,0,Loyal Customers
16984.0,77,418,4392.42,3,One-Time Big Spenders
16985.0,16,121,5461.62,0,Loyal Customers
16986.0,29,3,1873.2,0,Loyal Customers
16987.0,2,129,1625.05,0,Loyal Customers
16988.0,4,7,126.12,0,Loyal Customers
16989.0,6,12,1133.25,0,Loyal Customers
16990.0,218,1,179.0,1,Dormant Customers
16992.0,10,95,1601.8600000000001,0,Loyal Customers
16995.0,371,1,-1.25,2,New Customers
16996.0,29,41,1427.46,0,Loyal Customers
16997.0,287,12,702.0,2,New Customers
16998.0,149,6,287.02000000000004,1,Dormant Customers
16999.0,22,23,484.82,0,Loyal Customers
17001.0,0,169,3989.57,0,Loyal Customers
17002.0,72,50,1487.78,3,One-Time Big Spenders
17004.0,45,44,1412.94,0,Loyal Customers
17006.0,4,44,781.78,0,Loyal Customers
17007.0,50,53,877.4300000000001,3,One-Time Big Spenders
17010.0,16,12,185.46,0,Loyal Customers
17011.0,29,15,270.9,0,Loyal Customers
17014.0,7,75,565.58,0,Loyal Customers
17015.0,28,217,1842.56,0,Loyal Customers
17017.0,2,268,8574.11,0,Loyal Customers
17018.0,40,16,920.1,0,Loyal Customers
17019.0,10,234,1272.61,0,Loyal Customers
17022.0,30,7,71.0,0,Loyal Customers
17024.0,44,3,95.85,0,Loyal Customers
17025.0,60,9,357.77,3,One-Time Big Spenders
17026.0,184,4,154.82999999999998,1,Dormant Customers
17027.0,78,155,848.59,3,One-Time Big Spenders
17029.0,110,2,716.0,3,One-Time Big Spenders
17030.0,63,11,146.87,3,One-Time Big Spenders
17031.0,11,22,380.35,0,Loyal Customers
17033.0,85,28,1030.14,3,One-Time Big Spenders
17034.0,15,32,734.5699999999999,0,Loyal Customers
17035.0,245,32,388.33,2,New Customers
17037.0,77,77,1253.22,3,One-Time Big Spenders
17038.0,29,22,112.4,0,Loyal Customers
17040.0,137,15,449.73,1,Dormant Customers
17041.0,26,71,1065.77,0,Loyal Customers
17042.0,2,98,1044.3799999999999,0,Loyal Customers
17043.0,31,102,1735.18,0,Loyal Customers
17044.0,8,10,897.4300000000001,0,Loyal Customers
17045.0,112,22,339.44,3,One-Time Big Spenders
17046.0,156,22,642.02,1,Dormant Customers
17047.0,84,65,1100.9,3,One-Time Big Spenders
17048.0,114,48,864.32,3,One-Time Big Spenders
17049.0,2,322,5594.78,0,Loyal Customers
17050.0,95,316,3228.84,3,One-Time Big Spenders
17051.0,193,43,247.14000000000001,1,Dormant Customers
17052.0,27,92,413.75,0,Loyal Customers
17053.0,128,14,496.38,3,One-Time Big Spenders
17054.0,27,84,1353.83,0,Loyal Customers
17058.0,81,62,1179.89,3,One-Time Big Spenders
17059.0,29,516,3095.04,0,Loyal Customers
17060.0,265,5,234.24,2,New Customers
17061.0,73,101,5116.13,3,One-Time Big Spenders
17062.0,313,71,534.47,2,New Customers
17063.0,8,82,1421.59,0,Loyal Customers
17064.0,58,62,859.35,3,One-Time Big Spenders
17065.0,142,1,-112.35,1,Dormant Customers
17068.0,11,297,4531.34,0,Loyal Customers
17069.0,27,154,2655.2200000000003,0,Loyal Customers
17070.0,113,64,312.14,3,One-Time Big Spenders
17071.0,8,148,2385.48,0,Loyal Customers
17073.0,17,174,1446.09,0,Loyal Customers
17075.0,17,80,813.77,0,Loyal Customers
17076.0,35,25,841.0799999999999,0,Loyal Customers
17078.0,35,28,378.2,0,Loyal Customers
17079.0,77,2,118.80000000000001,3,One-Time Big Spenders
17080.0,21,9,285.5,0,Loyal Customers
17081.0,24,64,290.16,0,Loyal Customers
17082.0,32,81,2003.85,0,Loyal Customers
17083.0,108,52,1405.78,3,One-Time Big Spenders
17084.0,34,162,2949.75,0,Loyal Customers
17085.0,122,189,1555.05,3,One-Time Big Spenders
17086.0,6,96,2050.08,0,Loyal Customers
17088.0,27,115,1991.01,0,Loyal Customers
17090.0,3,64,2041.8500000000001,0,Loyal Customers
17091.0,2,198,3802.81,0,Loyal Customers
17092.0,49,125,1777.78,3,One-Time Big Spenders
17094.0,317,15,270.20000000000005,2,New Customers
17095.0,21,77,1088.2,0,Loyal Customers
17096.0,8,52,992.6800000000001,0,Loyal Customers
17097.0,1,213,937.92,0,Loyal Customers
17100.0,17,65,971.74,0,Loyal Customers
17101.0,9,42,1621.73,0,Loyal Customers
17102.0,261,1,25.5,2,New Customers
17105.0,158,90,665.78,1,Dormant Customers
17107.0,32,421,10380.43,0,Loyal Customers
17109.0,28,121,869.6800000000001,0,Loyal Customers
17110.0,164,12,163.29999999999998,1,Dormant Customers
17111.0,46,30,248.61,0,Loyal Customers
17114.0,5,135,747.22,0,Loyal Customers
17115.0,7,43,806.9000000000001,0,Loyal Customers
17117.0,287,9,116.19999999999999,2,New Customers
17118.0,317,10,157.02,2,New Customers
17119.0,2,38,593.61,0,Loyal Customers
17120.0,232,18,307.46,1,Dormant Customers
17122.0,118,7,138.32,3,One-Time Big Spenders
17123.0,161,9,345.29999999999995,1,Dormant Customers
17124.0,184,32,298.89,1,Dormant Customers
17125.0,49,40,259.35,3,One-Time Big Spenders
17126.0,151,262,991.85,1,Dormant Customers
17128.0,334,14,157.09,2,New Customers
17131.0,4,134,2463.17,0,Loyal Customers
17133.0,15,27,4892.240000000001,0,Loyal Customers
17134.0,106,24,425.0,3,One-Time Big Spenders
17135.0,15,52,1139.73,0,Loyal Customers
17138.0,275,24,380.5,2,New Customers
17139.0,15,487,10585.57,0,Loyal Customers
17140.0,246,20,465.32,2,New Customers
17142.0,238,15,579.0,1,Dormant Customers
17144.0,0,48,984.57,0,Loyal Customers
17146.0,105,35,749.78,3,One-Time Big Spenders
17147.0,22,85,1679.64,0,Loyal Customers
17148.0,51,9,124.88,3,One-Time Big Spenders
17152.0,194,16,1503.5,1,Dormant Customers
17153.0,23,14,213.78,0,Loyal Customers
17154.0,74,23,329.34,3,One-Time Big Spenders
17155.0,17,20,251.70000000000002,0,Loyal Customers
17157.0,7,15,306.55,0,Loyal Customers
17158.0,31,67,1266.97,0,Loyal Customers
17159.0,21,102,1534.73,0,Loyal Customers
17160.0,30,229,3518.03,0,Loyal Customers
17162.0,28,105,1707.21,0,Loyal Customers
17163.0,21,5,293.1,0,Loyal Customers
17164.0,32,145,2466.4,0,Loyal Customers
17165.0,283,10,158.68,2,New Customers
17166.0,38,14,189.49,0,Loyal Customers
17169.0,49,60,816.88,3,One-Time Big Spenders
17171.0,288,16,224.91,2,New Customers
17172.0,74,16,313.26,3,One-Time Big Spenders
17173.0,4,87,3755.65,0,Loyal Customers
17174.0,217,4,59.9,1,Dormant Customers
17175.0,43,64,1430.94,0,Loyal Customers
17176.0,201,15,306.13,1,Dormant Customers
17179.0,177,80,711.79,1,Dormant Customers
17180.0,55,131,780.38,3,One-Time Big Spenders
17181.0,56,23,239.92000000000002,3,One-Time Big Spenders
17183.0,7,76,3286.9100000000003,0,Loyal Customers
17186.0,46,2,144.0,0,Loyal Customers
17187.0,226,10,203.95,1,Dormant Customers
17188.0,10,89,2275.58,0,Loyal Customers
17189.0,105,61,384.40000000000003,3,One-Time Big Spenders
17190.0,58,20,249.74,3,One-Time Big Spenders
17191.0,27,237,2095.13,0,Loyal Customers
17193.0,35,35,1674.46,0,Loyal Customers
17194.0,273,29,262.62,2,New Customers
17197.0,29,29,1013.01,0,Loyal Customers
17198.0,23,96,692.22,0,Loyal Customers
17201.0,53,40,342.63,3,One-Time Big Spenders
17203.0,35,152,3563.85,0,Loyal Customers
17204.0,168,67,1352.91,1,Dormant Customers
17205.0,53,13,384.08,3,One-Time Big Spenders
17206.0,52,7,204.24,3,One-Time Big Spenders
17211.0,26,213,2299.67,0,Loyal Customers
17212.0,252,4,226.85,2,New Customers
17213.0,39,164,2741.08,0,Loyal Customers
17214.0,59,104,984.12,3,One-Time Big Spenders
17217.0,233,9,113.5,1,Dormant Customers
17218.0,3,274,1960.72,0,Loyal Customers
17219.0,31,25,114.23,0,Loyal Customers
17220.0,23,472,3198.25,0,Loyal Customers
17221.0,6,63,335.13,0,Loyal Customers
17222.0,64,28,354.15,3,One-Time Big Spenders
17223.0,309,49,426.79,2,New Customers
17226.0,308,21,393.49,2,New Customers
17227.0,18,47,939.32,0,Loyal Customers
17228.0,15,208,1906.09,0,Loyal Customers
17229.0,95,47,318.76,3,One-Time Big Spenders
17230.0,263,73,3466.67,2,New Customers
17231.0,11,546,3127.82,0,Loyal Customers
17232.0,2,36,421.52,0,Loyal Customers
17233.0,34,25,190.88,0,Loyal Customers
17234.0,182,14,149.89000000000001,1,Dormant Customers
17235.0,24,29,550.06,0,Loyal Customers
17236.0,12,105,916.13,0,Loyal Customers
17237.0,10,19,314.69,0,Loyal Customers
17238.0,2,566,3744.65,0,Loyal Customers
17239.0,312,16,379.95,2,New Customers
17242.0,107,40,1135.04,3,One-Time Big Spenders
17243.0,0,407,8628.55,0,Loyal Customers
17244.0,52,31,954.9,3,One-Time Big Spenders
17245.0,204,9,171.45,1,Dormant Customers
17247.0,14,55,282.19,0,Loyal Customers
17248.0,119,69,318.65,3,One-Time Big Spenders
17250.0,3,57,384.52,0,Loyal Customers
17251.0,362,39,283.28000000000003,2,New Customers
17252.0,116,87,353.86,3,One-Time Big Spenders
17253.0,17,18,178.26,0,Loyal Customers
17254.0,4,112,272.44,0,Loyal Customers
17255.0,40,78,298.41,0,Loyal Customers
17256.0,106,16,240.0,3,One-Time Big Spenders
17259.0,147,124,603.37,1,Dormant Customers
17262.0,51,12,1253.3600000000001,3,One-Time Big Spenders
17263.0,207,23,63.440000000000005,1,Dormant Customers
17265.0,138,127,562.9,1,Dormant Customers
17266.0,1,80,310.64,0,Loyal Customers
17267.0,126,38,317.62,3,One-Time Big Spenders
17268.0,107,6,763.64,3,One-Time Big Spenders
17272.0,41,116,2144.53,0,Loyal Customers
17274.0,34,27,111.97999999999999,0,Loyal Customers
17277.0,227,69,1065.3500000000001,1,Dormant Customers
17278.0,240,15,246.04,1,Dormant Customers
17279.0,57,9,187.82999999999998,3,One-Time Big Spenders
17282.0,129,94,1703.41,3,One-Time Big Spenders
17284.0,59,294,1641.68,3,One-Time Big Spenders
17286.0,21,45,153.92,0,Loyal Customers
17287.0,25,124,1064.11,0,Loyal Customers
17288.0,8,142,1419.73,0,Loyal Customers
17289.0,31,112,936.16,0,Loyal Customers
17290.0,3,102,525.24,0,Loyal Customers
17291.0,307,1,550.8000000000001,2,New Customers
17293.0,7,135,1875.1100000000001,0,Loyal Customers
17295.0,28,69,556.95,0,Loyal Customers
17297.0,16,51,131.78,0,Loyal Customers
17298.0,100,30,498.42,3,One-Time Big Spenders
17299.0,11,57,669.11,0,Loyal Customers
17301.0,20,66,197.63,0,Loyal Customers
17302.0,14,81,1119.93,0,Loyal Customers
17303.0,360,53,250.04,2,New Customers
17306.0,10,69,8600.73,0,Loyal Customers
17307.0,364,1,-152.64000000000001,2,New Customers
17309.0,94,12,82.75,3,One-Time Big Spenders
17311.0,77,55,1384.85,3,One-Time Big Spenders
17312.0,138,14,644.3,1,Dormant Customers
17313.0,17,28,2288.13,0,Loyal Customers
17314.0,24,136,2514.76,0,Loyal Customers
17315.0,0,487,6204.46,0,Loyal Customers
17317.0,45,11,2524.02,0,Loyal Customers
17320.0,99,73,1200.6200000000001,3,One-Time Big Spenders
17321.0,7,107,700.86,0,Loyal Customers
17323.0,14,204,908.99,0,Loyal Customers
17324.0,17,50,990.23,0,Loyal Customers
17325.0,279,6,96.8,2,New Customers
17329.0,13,33,523.11,0,Loyal Customers
17330.0,22,6,363.9,0,Loyal Customers
17331.0,123,1,175.2,3,One-Time Big Spenders
17333.0,85,28,494.25,3,One-Time Big Spenders
17334.0,300,12,306.6,2,New Customers
17337.0,150,548,1944.32,1,Dormant Customers
17338.0,16,757,6612.18,0,Loyal Customers
17339.0,93,9,243.36,3,One-Time Big Spenders
17340.0,8,424,11891.18,0,Loyal Customers
17341.0,156,183,781.36,1,Dormant Customers
17343.0,354,17,193.64,2,New Customers
17344.0,45,32,160.57,0,Loyal Customers
17345.0,14,87,537.74,0,Loyal Customers
17346.0,3,503,2611.58,0,Loyal Customers
17347.0,85,1,228.96,3,One-Time Big Spenders
17348.0,14,215,1159.52,0,Loyal Customers
17349.0,178,9,110.75,1,Dormant Customers
17350.0,7,72,1256.19,0,Loyal Customers
17351.0,35,27,587.15,0,Loyal Customers
17353.0,128,8,1740.0,3,One-Time Big Spenders
17354.0,50,16,1393.06,3,One-Time Big Spenders
17356.0,311,19,178.22,2,New Customers
17357.0,23,45,388.14,0,Loyal Customers
17358.0,302,59,365.85,2,New Customers
17359.0,10,15,127.86,0,Loyal Customers
17360.0,16,132,585.79,0,Loyal Customers
17361.0,48,29,488.2,3,One-Time Big Spenders
17362.0,238,35,312.23,1,Dormant Customers
17364.0,0,414,4455.73,0,Loyal Customers
17365.0,12,468,4801.56,0,Loyal Customers
17367.0,237,34,168.4,1,Dormant Customers
17368.0,22,128,1349.52,0,Loyal Customers
17370.0,72,33,446.18,3,One-Time Big Spenders
17371.0,16,87,423.89,0,Loyal Customers
17372.0,40,253,1342.68,0,Loyal Customers
17373.0,39,57,646.92,0,Loyal Customers
17374.0,218,28,495.77,1,Dormant Customers
17375.0,189,71,372.5,1,Dormant Customers
17376.0,70,24,203.2,3,One-Time Big Spenders
17377.0,23,419,3925.92,0,Loyal Customers
17379.0,10,83,404.66,0,Loyal Customers
17381.0,8,110,20272.43,0,Loyal Customers
17382.0,64,2,65.4,3,One-Time Big Spenders
17383.0,3,51,199.29,0,Loyal Customers
17384.0,18,15,336.4,0,Loyal Customers
17385.0,14,47,261.11,0,Loyal Customers
17386.0,7,28,2686.42,0,Loyal Customers
17387.0,19,78,784.11,0,Loyal Customers
17388.0,77,15,1259.56,3,One-Time Big Spenders
17389.0,0,224,31300.079999999998,0,Loyal Customers
17391.0,163,3,508.8,1,Dormant Customers
17392.0,306,62,457.91,2,New Customers
17394.0,218,4,203.86999999999998,1,Dormant Customers
17396.0,38,27,7330.8,0,Loyal Customers
17397.0,21,92,696.41,0,Loyal Customers
17398.0,114,38,653.38,3,One-Time Big Spenders
17400.0,125,213,2129.96,3,One-Time Big Spenders
17402.0,4,59,2633.85,0,Loyal Customers
17403.0,35,33,281.62,0,Loyal Customers
17404.0,3,201,30300.82,0,Loyal Customers
17405.0,0,94,967.22,0,Loyal Customers
17406.0,329,116,1928.72,2,New Customers
17408.0,162,2,32.65,1,Dormant Customers
17409.0,184,13,771.85,1,Dormant Customers
17410.0,15,64,1214.72,0,Loyal Customers
17411.0,11,43,748.94,0,Loyal Customers
17412.0,2,66,1258.06,0,Loyal Customers
17414.0,43,6,778.0,0,Loyal Customers
17415.0,79,14,507.84,3,One-Time Big Spenders
17416.0,29,271,6838.34,0,Loyal Customers
17418.0,41,30,463.46000000000004,0,Loyal Customers
17419.0,10,208,4200.97,0,Loyal Customers
17420.0,49,30,598.83,3,One-Time Big Spenders
17422.0,15,135,1853.1299999999999,0,Loyal Customers
17423.0,44,28,663.63,0,Loyal Customers
17425.0,18,43,759.17,0,Loyal Customers
17426.0,3,272,5022.26,0,Loyal Customers
17427.0,71,2,100.8,3,One-Time Big Spenders
17428.0,0,343,17078.45,0,Loyal Customers
17429.0,120,42,512.12,3,One-Time Big Spenders
17430.0,32,14,265.76,0,Loyal Customers
17431.0,312,43,403.3,2,New Customers
17432.0,17,48,365.76,0,Loyal Customers
17433.0,87,54,303.15999999999997,3,One-Time Big Spenders
17434.0,1,138,2333.42,0,Loyal Customers
17436.0,1,9,216.29999999999998,0,Loyal Customers
17438.0,246,19,378.3,2,New Customers
17440.0,147,8,177.1,1,Dormant Customers
17442.0,28,140,2210.2599999999998,0,Loyal Customers
17443.0,219,1,534.24,1,Dormant Customers
17444.0,147,135,2940.04,1,Dormant Customers
17446.0,176,9,120.9,1,Dormant Customers
17447.0,39,36,541.53,0,Loyal Customers
17448.0,144,1,-4287.63,1,Dormant Customers
17449.0,1,279,2504.86,0,Loyal Customers
17450.0,7,351,187482.17,0,Loyal Customers
17451.0,0,107,1648.95,0,Loyal Customers
17453.0,17,19,486.71999999999997,0,Loyal Customers
17454.0,191,61,517.53,1,Dormant Customers
17455.0,203,8,131.7,1,Dormant Customers
17456.0,364,17,249.86,2,New Customers
17457.0,126,19,1737.7,3,One-Time Big Spenders
17458.0,14,54,316.5,0,Loyal Customers
17459.0,42,111,657.3,0,Loyal Customers
17460.0,78,37,452.63,3,One-Time Big Spenders
17461.0,22,111,757.46,0,Loyal Customers
17462.0,50,28,662.94,3,One-Time Big Spenders
17463.0,15,219,1881.36,0,Loyal Customers
17464.0,157,9,289.96000000000004,1,Dormant Customers
17466.0,9,41,763.28,0,Loyal Customers
17468.0,9,5,137.0,0,Loyal Customers
17469.0,15,90,1843.06,0,Loyal Customers
17470.0,44,78,1125.07,0,Loyal Customers
17472.0,190,181,710.29,1,Dormant Customers
17475.0,78,14,194.37,3,One-Time Big Spenders
17480.0,73,31,506.51,3,One-Time Big Spenders
17481.0,3,83,1249.34,0,Loyal Customers
17483.0,64,21,414.04,3,One-Time Big Spenders
17486.0,260,24,396.87,2,New Customers
17489.0,58,29,376.64,3,One-Time Big Spenders
17490.0,0,86,1926.8799999999999,0,Loyal Customers
17491.0,0,110,3541.92,0,Loyal Customers
17492.0,247,12,374.57,2,New Customers
17495.0,7,27,497.56,0,Loyal Customers
17496.0,358,10,271.05,2,New Customers
17498.0,75,17,272.22,3,One-Time Big Spenders
17499.0,289,40,622.88,2,New Customers
17500.0,16,5,1138.0,0,Loyal Customers
17501.0,220,18,288.6,1,Dormant Customers
17502.0,8,28,689.1,0,Loyal Customers
17503.0,2,38,558.96,0,Loyal Customers
17504.0,205,140,2745.2799999999997,1,Dormant Customers
17505.0,161,52,1145.84,1,Dormant Customers
17506.0,69,16,294.29,3,One-Time Big Spenders
17507.0,261,88,605.58,2,New Customers
17508.0,280,22,387.31,2,New Customers
17509.0,57,369,6100.74,3,One-Time Big Spenders
17510.0,24,20,308.48,0,Loyal Customers
17511.0,2,1076,88125.38,0,Loyal Customers
17512.0,28,106,2920.04,0,Loyal Customers
17513.0,71,6,513.2,3,One-Time Big Spenders
17514.0,127,40,208.65,3,One-Time Big Spenders
17515.0,30,87,639.02,0,Loyal Customers
17516.0,14,137,768.08,0,Loyal Customers
17517.0,308,11,153.94,2,New Customers
17519.0,16,83,1839.07,0,Loyal Customers
17520.0,53,30,546.81,3,One-Time Big Spenders
17521.0,23,46,721.9599999999999,0,Loyal Customers
17522.0,1,73,1070.71,0,Loyal Customers
17523.0,10,33,652.74,0,Loyal Customers
17524.0,360,6,145.0,2,New Customers
17525.0,359,9,422.70000000000005,2,New Customers
17526.0,0,23,706.7,0,Loyal Customers
17527.0,53,49,888.86,3,One-Time Big Spenders
17528.0,0,260,3540.1,0,Loyal Customers
17530.0,0,394,2385.0,0,Loyal Customers
17531.0,120,15,293.45,3,One-Time Big Spenders
17534.0,53,9,223.36,3,One-Time Big Spenders
17535.0,279,13,164.4,2,New Customers
17536.0,176,3,76.5,1,Dormant Customers
17537.0,29,75,897.62,0,Loyal Customers
17538.0,25,9,98.42,0,Loyal Customers
17540.0,8,26,570.4,0,Loyal Customers
17542.0,269,25,170.75,2,New Customers
17545.0,42,145,645.96,0,Loyal Customers
17547.0,371,2,-11.8,2,New Customers
17548.0,217,17,-141.48,1,Dormant Customers
17549.0,23,6,148.86,0,Loyal Customers
17550.0,196,42,267.16,1,Dormant Customers
17551.0,358,43,306.84,2,New Customers
17552.0,42,51,909.96,0,Loyal Customers
17553.0,129,2,1487.6,3,One-Time Big Spenders
17554.0,0,88,1952.45,0,Loyal Customers
17555.0,19,106,483.26,0,Loyal Customers
17556.0,205,6,157.9,1,Dormant Customers
17557.0,13,34,541.46,0,Loyal Customers
17560.0,94,27,854.95,3,One-Time Big Spenders
17561.0,18,46,167.62,0,Loyal Customers
17562.0,13,64,1107.38,0,Loyal Customers
17564.0,23,49,454.01,0,Loyal Customers
17566.0,7,152,901.21,0,Loyal Customers
17567.0,6,177,4012.56,0,Loyal Customers
17569.0,331,29,344.14,2,New Customers
17571.0,49,299,1498.51,3,One-Time Big Spenders
17572.0,70,12,226.75000000000003,3,One-Time Big Spenders
17573.0,28,26,362.9,0,Loyal Customers
17574.0,242,8,185.65,1,Dormant Customers
17576.0,7,417,3457.78,0,Loyal Customers
17578.0,190,6,124.74,1,Dormant Customers
17579.0,4,52,440.2,0,Loyal Customers
17580.0,252,45,215.72,2,New Customers
17581.0,0,452,10736.11,0,Loyal Customers
17582.0,235,29,175.27,1,Dormant Customers
17584.0,6,36,1227.3,0,Loyal Customers
17585.0,108,214,1133.07,3,One-Time Big Spenders
17588.0,99,23,1240.2,3,One-Time Big Spenders
17589.0,59,253,2404.17,3,One-Time Big Spenders
17590.0,1,201,1479.22,0,Loyal Customers
17591.0,72,167,2215.02,3,One-Time Big Spenders
17593.0,3,215,3911.56,0,Loyal Customers
17594.0,84,50,993.18,3,One-Time Big Spenders
17595.0,11,83,388.79,0,Loyal Customers
17596.0,22,270,2827.93,0,Loyal Customers
17597.0,213,55,2044.3700000000001,1,Dormant Customers
17600.0,17,13,161.67000000000002,0,Loyal Customers
17601.0,238,9,116.00999999999999,1,Dormant Customers
17602.0,1,565,5050.77,0,Loyal Customers
17603.0,49,15,-1165.3,3,One-Time Big Spenders
17604.0,216,63,309.36,1,Dormant Customers
17608.0,32,59,193.42,0,Loyal Customers
17609.0,40,238,1103.92,0,Loyal Customers
17611.0,3,582,3947.87,0,Loyal Customers
17612.0,52,142,1992.76,3,One-Time Big Spenders
17613.0,22,319,4509.37,0,Loyal Customers
17614.0,56,100,390.07,3,One-Time Big Spenders
17615.0,129,14,329.6,3,One-Time Big Spenders
17616.0,173,3,571.1999999999999,1,Dormant Customers
17618.0,5,78,971.58,0,Loyal Customers
17619.0,311,77,218.52,2,New Customers
17620.0,59,4,81.44,3,One-Time Big Spenders
17621.0,20,27,1336.1,0,Loyal Customers
17623.0,32,33,527.0500000000001,0,Loyal Customers
17624.0,14,50,843.48,0,Loyal Customers
17625.0,17,315,2047.0,0,Loyal Customers
17628.0,80,5,75.75,3,One-Time Big Spenders
